,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,IBM,IBM,IBM,IBM,IBM,IBM,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,227.02000427246094,228.43333435058594,222.44667053222656,223.64666748046875,223.64666748046875,65705700,249.05999755859375,249.5,245.82000732421875,246.47000122070312,242.10348510742188,21901300,139.52198791503906,139.52198791503906,138.5946502685547,138.83364868164062,126.07157135009766,5229895,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,126.57637023925781,84000900
2021-05-06,226.9199981689453,227.0066680908203,216.6666717529297,221.17999267578125,221.17999267578125,83353800,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,245.30572509765625,26491100,138.87188720703125,141.97897338867188,138.79541015625,141.89292907714844,128.84962463378906,7848661,127.88999938964844,129.75,127.12999725341797,129.74000549316406,128.19686889648438,78128300
2021-05-07,221.93333435058594,230.0,220.07333374023438,224.1233367919922,224.1233367919922,70407600,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,247.98739624023438,27032900,139.50286865234375,139.71319580078125,138.2122344970703,139.06309509277344,127.69087982177734,7325661,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,128.87982177734375,78973300
2021-05-10,221.63333129882812,221.68333435058594,209.20333862304688,209.67999267578125,209.67999267578125,94177200,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,242.80091857910156,29299900,139.3881378173828,141.8546905517578,139.3881378173828,139.7418670654297,128.3141632080078,7304636,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,125.55414581298828,88071200
2021-05-11,199.74667358398438,209.03334045410156,198.53334045410156,205.73333740234375,205.73333740234375,139511700,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,241.8677520751953,33641600,138.61376953125,138.8049774169922,136.6156768798828,137.87762451171875,126.60235595703125,7454214,123.5,126.2699966430664,122.7699966430664,125.91000366210938,124.62374877929688,126142800
2021-05-12,200.8300018310547,206.80332946777344,195.58999633789062,196.6300048828125,196.6300048828125,101470800,242.1699981689453,244.3800048828125,238.07000732421875,239.0,234.765869140625,36684400,137.51434326171875,137.81069946289062,134.93307495117188,135.08604431152344,124.03904724121094,6233742,123.4000015258789,124.63999938964844,122.25,122.7699966430664,121.51581573486328,112172300
2021-05-13,200.51333618164062,202.15333557128906,186.5500030517578,190.56333923339844,190.56333923339844,132554700,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,238.7244415283203,29624300,135.2294464111328,138.52772521972656,135.06692504882812,137.829833984375,126.55846405029297,4807207,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,123.6933364868164,105861300
2021-05-14,194.47000122070312,197.6233367919922,190.15333557128906,196.5800018310547,196.5800018310547,100112700,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,243.75372314453125,23901100,138.72848510742188,139.28298950195312,137.62905883789062,138.31739807128906,127.00615692138672,2873780,126.25,127.88999938964844,125.8499984741211,127.44999694824219,126.14801025390625,81918000
2021-05-17,191.85000610351562,196.57666015625,187.06666564941406,192.27667236328125,192.27667236328125,97171200,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,240.83636474609375,24970200,138.08795166015625,139.3881378173828,137.9827880859375,138.72848510742188,127.38362884521484,4471755,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,124.98005676269531,74244600
2021-05-18,189.3333282470703,198.75,187.7933349609375,192.6233367919922,192.6233367919922,110491800,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,238.7735595703125,20168000,138.41299438476562,138.91014099121094,136.93116760253906,137.58126831054688,126.33023071289062,4000009,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,123.57456970214844,63342900
2021-05-19,184.18333435058594,188.73666381835938,182.32666015625,187.82000732421875,187.82000732421875,118735200,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,239.3643035888672,25739800,136.06118774414062,136.90248107910156,134.72274780273438,136.89292907714844,125.69818115234375,4498532,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,123.41621398925781,92612000
2021-05-20,191.6666717529297,196.28334045410156,190.35667419433594,195.5933380126953,195.5933380126953,92463300,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,242.67237854003906,21800700,136.8260040283203,138.53729248046875,135.90821838378906,137.55258178710938,126.30389404296875,4301675,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,126.00943756103516,76857100
2021-05-21,198.70333862304688,198.89332580566406,193.3333282470703,193.6266632080078,193.6266632080078,78091800,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,241.3826141357422,21863100,137.93499755859375,139.29254150390625,137.93499755859375,138.374755859375,127.0588150024414,4219041,127.81999969482422,128.0,125.20999908447266,125.43000030517578,124.14865112304688,79295400
2021-05-24,193.86666870117188,204.82666015625,191.21665954589844,202.14666748046875,202.14666748046875,103674300,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,246.9059600830078,21411500,138.68069458007812,138.9961700439453,137.83938598632812,138.3556365966797,127.04127502441406,3449290,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,125.80158233642578,63092900
2021-05-25,202.43666076660156,204.663330078125,198.57000732421875,201.56333923339844,201.56333923339844,84017700,251.77000427246094,252.75,250.82000732421875,251.72000122070312,247.83143615722656,17704300,138.54684448242188,138.62332153320312,136.90248107910156,137.46653747558594,126.22489166259766,4118311,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,125.60364532470703,72009500
2021-05-26,202.52000427246094,208.72332763671875,200.5,206.3766632080078,206.3766632080078,85917900,251.42999267578125,252.94000244140625,250.75,251.49000549316406,247.60498046875,17771600,137.18930053710938,137.65774536132812,136.74952697753906,137.07456970214844,125.8649673461914,3225655,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,125.55414581298828,56575900
2021-05-27,206.74667358398438,210.3766632080078,205.40333557128906,210.28334045410156,210.28334045410156,79111800,251.1699981689453,251.47999572753906,249.25,249.30999755859375,245.4586639404297,24426200,137.49522399902344,138.4034423828125,137.31358337402344,137.49522399902344,126.2512435913086,5889294,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,124.00017547607422,94625600
2021-05-28,209.5,211.8633270263672,207.4600067138672,208.4066619873047,208.4066619873047,68211000,251.0,252.0800018310547,249.55999755859375,249.67999267578125,245.82296752929688,18270200,137.86807250976562,137.9827880859375,137.1797332763672,137.41873168945312,126.18098449707031,2651192,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,123.33702850341797,71311100
2021-06-01,209.26666259765625,211.26666259765625,206.85000610351562,207.96665954589844,207.96665954589844,54254700,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,243.57815551757812,23213300,138.62332153320312,139.4168243408203,137.4282989501953,137.8489532470703,126.57605743408203,2528705,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,123.01039123535156,67637100
2021-06-02,206.7100067138672,207.7866668701172,199.7133331298828,201.7066650390625,201.7066650390625,69908400,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,243.47972106933594,19406700,138.26004028320312,139.34034729003906,137.7724609375,139.31166076660156,127.91912078857422,2915097,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,123.78241729736328,59278900
2021-06-03,200.60000610351562,201.51666259765625,190.4066619873047,190.94667053222656,190.94667053222656,90335700,245.22000122070312,246.33999633789062,243.0,245.7100067138672,241.91429138183594,25307700,138.53729248046875,139.46463012695312,137.70555114746094,139.14913940429688,127.7698974609375,4320608,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,122.27796173095703,76229200
2021-06-04,193.23666381835938,200.20333862304688,192.39999389648438,199.68333435058594,199.68333435058594,72110700,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,246.91578674316406,25281100,139.579345703125,141.06118774414062,139.3498992919922,140.93690490722656,129.41146850585938,3261323,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,124.60395050048828,75169300
2021-06-07,197.27667236328125,203.3333282470703,194.2933349609375,201.7100067138672,201.7100067138672,67631100,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,249.88916015625,23079200,141.06118774414062,142.1988525390625,140.69789123535156,141.51051330566406,129.93817138671875,3621984,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,124.61385345458984,71057600
2021-06-08,207.6699981689453,207.69667053222656,198.5,201.19667053222656,201.19667053222656,78160200,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,248.6683349609375,22455000,141.6061248779297,143.5946502685547,141.6061248779297,142.51434326171875,130.85989379882812,5313785,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,125.44526672363281,74403800
2021-06-09,200.72332763671875,203.92999267578125,199.2100067138672,199.5933380126953,199.5933380126953,49753800,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,249.6725616455078,17937600,142.47610473632812,144.4263916015625,142.27532958984375,144.04397583007812,132.26443481445312,5547252,127.20999908447266,127.75,126.5199966430664,127.12999725341797,125.8312759399414,56877900
2021-06-10,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,203.3733367919922,71758800,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,253.2661590576172,24563600,144.8087921142578,146.11854553222656,143.1739959716797,143.91969299316406,132.15032958984375,4977391,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,124.82170104980469,71186400
2021-06-11,203.41000366210938,204.18666076660156,200.5066680908203,203.29666137695312,203.29666137695312,48615900,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,253.9061737060547,18999700,143.8145294189453,145.17208862304688,143.75717163085938,144.6271514892578,132.79994201660156,3596462,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,126.04903411865234,53522400
2021-06-14,204.07666015625,208.49667358398438,203.05999755859375,205.89666748046875,205.89666748046875,61272000,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,255.87525939941406,19150500,144.08221435546875,144.3881378173828,142.12237548828125,143.43212890625,131.70262145996094,3498661,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,129.14703369140625,96906500
2021-06-15,205.56333923339844,205.59666442871094,199.41000366210938,199.7866668701172,199.7866668701172,53292300,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,254.3688507080078,18038900,143.26004028320312,143.31739807128906,142.06500244140625,142.7915802001953,131.11447143554688,2628912,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,128.3156280517578,62746300
2021-06-16,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,201.6233367919922,66432300,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,253.4040069580078,27220000,143.1739959716797,143.1739959716797,140.74569702148438,141.32887268066406,129.77137756347656,4057329,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,128.82041931152344,91815000
2021-06-17,200.6300048828125,207.1566619873047,200.44667053222656,205.53334045410156,205.53334045410156,68104200,256.07000732421875,261.75,256.010009765625,260.8999938964844,256.8696594238281,27565500,141.06118774414062,141.5487518310547,138.89100646972656,139.1969451904297,127.81378936767578,4568300,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,130.44366455078125,96721700
2021-06-18,204.4566650390625,209.4499969482422,203.93333435058594,207.77000427246094,207.77000427246094,73682700,259.6300048828125,262.29998779296875,258.75,259.42999267578125,255.4223175048828,37202200,138.12619018554688,138.31739807128906,136.74952697753906,136.8260040283203,125.6367416381836,9577699,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,129.12725830078125,108953300
2021-06-21,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,206.94332885742188,74438100,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,258.5729064941406,26696100,137.7724609375,140.602294921875,137.72467041015625,140.2007598876953,128.7355194091797,4482633,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,130.94847106933594,79663300
2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,207.90333557128906,57476700,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,261.408447265625,24694100,140.07647705078125,140.35372924804688,138.9579315185547,139.92352294921875,128.48095703125,2549102,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,132.6112823486328,74783600
2021-06-23,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,218.85667419433594,93297600,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,261.17218017578125,19518700,139.9904327392578,140.05735778808594,138.2122344970703,138.25047302246094,126.94470977783203,3349920,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,132.3341827392578,60214200
2021-06-24,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,226.60667419433594,137947200,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,262.5701599121094,21446900,139.3881378173828,139.76100158691406,138.32696533203125,139.04397583007812,127.67333221435547,3775746,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,132.04713439941406,68711000
